date,state,positive,negative,pending,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,last_update_et,hash,date_checked,death,hospitalized,total,total_test_results,pos_neg,fips,death_increase,hospitalized_increase,negative_increase,positive_increase,total_test_results_increase,fips_code,iso_subdivision,load_time,iso_country
2020-06-01,OR,4302,127316,,108,790,32,,17,,2164,A+,2020-06-01 03:01:00,b5c7cdd7fd9481128f77a31662ca57339205a99d,2020-06-01T03:01:00Z,154,790,131618,131618,131618,41,1,4,2358,59,2417,41,US-OR,2020-09-26 00:07:40,US
2020-06-01,PA,72898,389431,,1302,,,,287,,48428,A+,2020-06-01 00:00:00,fff337eae297970a1e206abffadfe24260fc7934,2020-06-01T00:00:00Z,5567,,462329,462329,462329,42,12,0,6320,352,6672,95,US-UM,2020-09-26 00:07:40,US
2020-06-01,PA,72898,389431,,1302,,,,287,,48428,A+,2020-06-01 00:00:00,fff337eae297970a1e206abffadfe24260fc7934,2020-06-01T00:00:00Z,5567,,462329,462329,462329,42,12,0,6320,352,6672,42,US-PA,2020-09-26 00:07:40,US
2020-06-01,PR,3873,60422,,99,,9,,4,,,B,2020-06-01 02:51:00,490a6aa3795a1cbac136e36ed5541f08c1b2e014,2020-06-01T02:51:00Z,136,,64295,64295,64295,72,0,0,0,97,97,72,US-PR,2020-09-26 00:07:40,US
2020-06-01,RI,15087,100112,,195,1724,46,,29,,1281,A+,2020-06-01 03:00:00,6707229c7927fc22771e954ec86a7c24dabd327e,2020-06-01T03:00:00Z,720,1724,115199,165474,115199,44,2,23,1322,99,1826,44,US-RI,2020-09-26 00:07:40,US
2020-06-01,SC,12148,192540,,450,1634,,,,,6459,A,2020-06-01 15:10:00,0b1d1dfee5ed6069c749dd8f65486f929f01c31b,2020-06-01T15:10:00Z,500,1634,204688,204688,204688,45,6,0,4185,287,4472,45,US-SC,2020-09-26 00:07:40,US
2020-06-01,SD,5034,40627,,87,435,,,,,3903,B,2020-06-01 11:30:00,f270a1f1c5dae862c430b4fddabacfb6644f6bfe,2020-06-01T11:30:00Z,62,435,45661,45661,45661,46,0,3,1492,41,1533,46,US-SD,2020-09-26 00:07:40,US
2020-06-01,TN,23554,424939,,504,1767,,,,,15564,B,2020-06-01 15:00:00,417eee99547eedaf14ee08df94841cc2edd456c3,2020-06-01T15:00:00Z,367,1767,448493,448493,448493,47,3,17,11968,548,12516,47,US-TN,2020-09-26 00:07:40,US
2020-06-01,TX,64880,905151,,1756,,,,,,43338,B,2020-06-01 17:00:00,4d8d4509304c770326976ab306e1476e74cd2da9,2020-06-01T17:00:00Z,1678,,970031,970031,970031,48,6,0,17573,593,18166,48,US-TX,2020-09-26 00:07:40,US
2020-06-01,UT,9999,208113,,134,789,,242,,102,6251,B,2020-06-01 15:00:00,40a5af40c4aac4516f8a786c0e413676c63be090,2020-06-01T15:00:00Z,113,789,218112,218112,218112,49,0,14,3996,202,4198,49,US-UT,2020-09-26 00:07:40,US
2020-06-01,VA,45398,279321,419,1371,7326,347,,188,,5899,A+,2020-05-31 17:00:00,d2098a1358ae854c7e50d627894050834a659f2b,2020-05-31T17:00:00Z,1392,7326,325138,361797,324719,51,17,0,8537,791,7958,51,US-VA,2020-09-26 00:07:40,US
2020-06-01,VI,70,1741,4,,,,,,,62,C,2020-06-01 08:00:00,89c1f7ea3610732b86148ee834391016b6e82b05,2020-06-01T08:00:00Z,6,,1815,1811,1811,78,0,0,108,1,109,78,US-VI,2020-09-26 00:07:40,US
2020-06-01,VT,983,34343,,16,,,,,,880,B,2020-06-01 00:00:00,11fb25d957c99a6f7dfcfb030b184a79354a08df,2020-06-01T00:00:00Z,55,,35326,35326,35326,50,0,0,1354,2,1356,50,US-VT,2020-09-26 00:07:40,US
2020-06-01,WA,23288,368617,,245,3501,,,52,,,B,2020-06-01 00:00:00,4a5ae08f2cb8ef68f9f388a0b660d4fec56632a5,2020-06-01T00:00:00Z,1118,3501,391905,391905,391905,53,0,21,7613,410,8023,53,US-WA,2020-09-26 00:07:40,US
2020-06-01,WI,20736,253595,211,403,2603,136,586,,,11838,A+,2020-06-01 00:00:00,cb2d6a9bdd133bec8c00089d6af7a3b633573812,2020-06-01T00:00:00Z,595,2603,274542,274331,274331,55,3,20,3492,172,3664,79,US-UM,2020-09-26 00:07:40,US
2020-06-01,WI,20736,253595,211,403,2603,136,586,,,11838,A+,2020-06-01 00:00:00,cb2d6a9bdd133bec8c00089d6af7a3b633573812,2020-06-01T00:00:00Z,595,2603,274542,274331,274331,55,3,20,3492,172,3664,55,US-WI,2020-09-26 00:07:40,US
2020-06-01,WV,2017,96078,,31,,11,,4,,1313,B,2020-06-01 10:00:00,5321d5672cb495af8d6093cba4a2dc62a0cef6e8,2020-06-01T10:00:00Z,75,,98095,98095,98095,54,0,0,466,7,473,54,US-WV,2020-09-26 00:07:40,US
2020-06-01,WY,910,24237,,8,86,,,,,667,C,2020-05-31 00:00:00,d82839d6948a378e824eb82b9c93f2977db19bda,2020-05-31T00:00:00Z,17,86,25147,25147,25147,56,1,1,747,7,754,56,US-WY,2020-09-26 00:07:40,US
2020-05-31,AK,434,51261,,14,,,,2,,368,A,2020-05-30 00:00:00,73d47b514e4bcc4d44b12259a7a4a286e287ad4d,2020-05-30T00:00:00Z,10,,51695,51695,51695,2,0,0,0,0,0,2,US-AK,2020-09-26 00:07:40,US
2020-05-31,AL,17903,199650,,527,1844,,589,,355,9355,B,2020-05-31 00:00:00,fe22ff26ae268384d56f3903477d1d86e6a7afac,2020-05-31T00:00:00Z,631,1844,217553,221307,217553,1,13,18,4808,544,9106,1,US-AL,2020-09-26 00:07:40,US
2020-05-31,AR,7253,122262,,115,711,,,27,123,5275,A,2020-05-30 15:13:00,98f3fd960ff785c0063bfeec4366ebcc6583048d,2020-05-30T15:13:00Z,133,711,129515,129515,129515,5,0,9,2778,240,3018,5,US-AR,2020-09-26 00:07:40,US
2020-05-31,AS,0,174,,,,,,,,,C,2020-05-29 00:00:00,5d1cc0597a69e38d59c98e6f5435e9dfe961db2b,2020-05-29T00:00:00Z,0,,174,174,174,60,0,0,0,0,0,60,US-AS,2020-09-26 00:07:40,US
2020-05-31,AZ,19936,205270,,973,3379,376,,239,,4761,A+,2020-05-31 00:00:00,c471c65280275623bd0a6b8cac2bee2cb4bcfe82,2020-05-31T00:00:00Z,906,3379,225206,225206,225206,4,3,45,7478,681,8159,4,US-AZ,2020-09-26 00:07:40,US
2020-05-31,CA,110583,1834265,,4331,,1324,,,,,B,2020-05-30 00:00:00,0686fdb8f4b13c9575c557d9030e9f8a3f6150c7,2020-05-30T00:00:00Z,4213,,1944848,1944848,1944848,6,57,0,52548,3705,56253,6,US-CA,2020-09-26 00:07:40,US
2020-05-31,CO,26098,154529,,414,4333,,,,,3919,A,2020-05-31 00:00:00,39836f853b75f72c403c142e08f0889a3ae70d27,2020-05-31T00:00:00Z,1181,4333,180627,205488,180627,8,0,26,4401,485,5703,8,US-CO,2020-09-26 00:07:40,US
2020-05-31,CT,42201,207845,,481,12538,,,,,7127,B,2020-05-30 20:30:00,ac4fca5a337f0fee29882a91f2c66e02db21774f,2020-05-30T20:30:00Z,3944,12538,250046,250046,250046,9,32,0,2932,179,3111,9,US-CT,2020-09-26 00:07:40,US
2020-05-31,DC,8801,37682,,295,,109,,66,,1116,A+,2020-05-30 00:00:00,533dd72e5b84c7fd11bee37974be25eb1aee3d55,2020-05-30T00:00:00Z,466,,46483,46483,46483,11,4,0,770,84,854,11,US-DC,2020-09-26 00:07:40,US
2020-05-31,DE,9498,51173,,160,,,,,,5266,A,2020-05-30 18:00:00,ce69f37788b5d5dd200b0dbd008b83c87f3c2f36,2020-05-30T18:00:00Z,468,,60671,60671,60671,10,2,0,1266,76,1342,10,US-DE,2020-09-26 00:07:40,US
2020-05-31,FL,56163,965186,1332,,10453,,,,,,A,2020-05-31 12:20:00,3b0f15ee5aff7ac6bba09ebc9c07b71f917286d4,2020-05-31T12:20:00Z,2534,10453,1022681,1021349,1021349,12,4,78,25642,739,26381,12,US-FL,2020-09-26 00:07:40,US
2020-05-31,GA,46986,418539,,853,7946,,1794,,,,A,2020-05-31 13:00:00,6f114d5867320fcb30f7a1d9563f5bc77c778527,2020-05-31T13:00:00Z,2042,7946,465525,465525,465525,13,39,25,9987,700,10687,13,US-GA,2020-09-26 00:07:40,US
2020-05-31,GU,173,5929,,,,,,,,144,C,2020-05-30 03:05:00,8e7fc12402e1ef1b01501525f9a693361df84bed,2020-05-30T03:05:00Z,5,,6102,6102,6102,66,0,0,0,0,0,66,US-GU,2020-09-26 00:07:40,US
2020-05-31,HI,651,53969,,,83,,,,,606,D,2020-05-30 18:00:00,c28f4071bf8d2f630d2a451810c0d1d9ddb5536c,2020-05-30T18:00:00Z,17,83,54620,54620,54620,15,0,0,604,2,606,84,US-UM,2020-09-26 00:07:40,US
2020-05-31,HI,651,53969,,,83,,,,,606,D,2020-05-30 18:00:00,c28f4071bf8d2f630d2a451810c0d1d9ddb5536c,2020-05-30T18:00:00Z,17,83,54620,54620,54620,15,0,0,604,2,606,15,US-HI,2020-09-26 00:07:40,US
2020-05-31,IA,19552,136744,,341,,116,,70,,11147,A+,2020-05-31 00:00:00,0629fa4ffb19ac5622d3d15f83a6e4cbdb9c6b19,2020-05-31T00:00:00Z,534,,156296,156296,156296,19,3,0,5565,308,5873,19,US-IA,2020-09-26 00:07:40,US
2020-05-31,ID,2839,43858,,29,242,3,96,,,2248,A,2020-05-30 19:00:00,235ead144b7c4a5c87faa14006e69fe572941c64,2020-05-30T19:00:00Z,82,242,46697,46436,46697,16,0,2,1237,36,1264,16,US-ID,2020-09-26 00:07:40,US
2020-05-31,IL,120260,777999,,3296,,941,,550,,,A,2020-05-31 00:00:00,7318ae979478c03f3e64780328461e787285f041,2020-05-31T00:00:00Z,5390,,898259,898259,898259,17,60,0,19811,1343,21154,17,US-IL,2020-09-26 00:07:40,US
2020-05-31,IN,34574,226972,,1050,5285,372,1248,143,,21704,A+,2020-05-30 23:59:00,fe8a5168d242d4a242aa1be6476fbf0e9567980c,2020-05-30T23:59:00Z,2134,5285,261546,261546,261546,18,9,0,4788,363,5151,18,US-IN,2020-09-26 00:07:40,US
2020-05-31,KS,9719,85230,,,842,,284,,124,547,A,2020-05-29 10:00:00,f6c2b05aa376d62f836c1d9bc401f36792465484,2020-05-29T10:00:00Z,208,842,94949,94949,94949,20,0,0,0,0,0,20,US-KS,2020-09-26 00:07:40,US
2020-05-31,KY,9704,204049,,480,2272,87,940,,,3232,A,2020-05-30 17:00:00,c58eca8f7f2c256da809891ba40078a708ca03e5,2020-05-30T17:00:00Z,431,2272,213753,213586,213753,21,13,6,5318,240,5552,21,US-KY,2020-09-26 00:07:40,US
2020-05-31,LA,39916,335193,,678,,,,84,,28700,B,2020-05-31 13:00:00,63569bc1058fad9607ef62a7891449f3e14ba80c,2020-05-31T13:00:00Z,2791,,375109,375109,375109,22,6,0,5951,339,6290,22,US-LA,2020-09-26 00:07:40,US
2020-05-31,MA,96965,495888,,1824,9823,436,,,,78108,A,2020-05-31 10:00:00,9b67134de7fcaf50a980deeb3f4bf4f4560ba7f7,2020-05-31T10:00:00Z,6846,9823,592853,749434,592853,25,78,34,9670,664,5062,25,US-MA,2020-09-26 00:07:40,US
2020-05-31,MD,52778,249103,,1183,8738,479,,,,3764,B,2020-05-31 10:00:00,099fb3a8083e74705d10195353828500ef789006,2020-05-31T10:00:00Z,2596,8738,301881,301881,301881,24,34,119,7172,763,7935,24,US-MD,2020-09-26 00:07:40,US
2020-05-31,ME,2325,47284,,49,283,18,,10,,1552,B,2020-05-30 23:59:00,2276a887fb8cd0639e6c787af08fed6f65c836fa,2020-05-30T23:59:00Z,89,283,49609,49609,49609,23,0,11,0,43,43,23,US-ME,2020-09-26 00:07:40,US
2020-05-31,MI,63568,567192,,774,,371,,250,,38099,A+,2020-05-31 11:00:00,bb907b19e25328c67ac9aa5181e7f0cd89320dea,2020-05-31T11:00:00Z,5818,,630760,630760,630760,26,16,0,12683,247,12930,71,US-UM,2020-09-26 00:07:40,US
2020-05-31,MI,63568,567192,,774,,371,,250,,38099,A+,2020-05-31 11:00:00,bb907b19e25328c67ac9aa5181e7f0cd89320dea,2020-05-31T11:00:00Z,5818,,630760,630760,630760,26,16,0,12683,247,12930,26,US-MI,2020-09-26 00:07:40,US
2020-05-31,MN,26322,257133,,555,3047,257,971,,,18695,A,2020-05-30 17:00:00,b2c7bf9e11f759ef3f6b7f20c4b2733c4afe25bf,2020-05-30T17:00:00Z,1050,3047,283455,283455,283455,27,14,36,6741,141,6882,27,US-MN,2020-09-26 00:07:40,US
2020-05-31,MO,13147,180414,,718,,,,83,,,B,2020-05-31 00:00:00,a710a3c3632f8b738e9fa9e8c9ca7edfcf121fe6,2020-05-31T00:00:00Z,772,,193561,193561,193561,29,1,0,7946,185,8131,29,US-MO,2020-09-26 00:07:40,US
2020-05-31,MP,22,6151,,,,,,,,15,D,2020-05-30 00:00:00,5d8ec0d769d899afe3bb3a6c2639e58aff044104,2020-05-30T00:00:00Z,2,,6173,6173,6173,69,0,0,165,0,165,69,US-MP,2020-09-26 00:07:40,US
2020-05-31,MS,15501,156336,,570,2272,113,,108,,9401,A,2020-05-30 19:00:00,fa57bd23b97ea49b229671a411b6bd2ad82cdc6e,2020-05-30T19:00:00Z,734,2272,171837,171837,171837,28,11,32,5633,272,5905,28,US-MS,2020-09-26 00:07:40,US
2020-05-31,MT,515,39283,,2,67,,,,,456,C,2020-05-31 00:00:00,6a848c834356800a1981b6d568da9ad126c349d5,2020-05-31T00:00:00Z,17,67,39798,39798,39798,30,0,0,504,10,514,30,US-MT,2020-09-26 00:07:40,US
2020-05-31,NC,28589,387700,,649,,,,,,14954,A,2020-05-31 11:24:00,83c4b5a147c1b4337ac2e403f41153d8f36630e6,2020-05-31T11:24:00Z,886,,416289,416289,416289,37,9,0,11216,916,12132,37,US-NC,2020-09-26 00:07:40,US
2020-05-31,ND,2576,69463,,36,167,,,,,1959,C,2020-05-31 00:00:00,d85d2107850d9e76702001e205dbeb52c0291e1d,2020-05-31T00:00:00Z,48,167,72039,92659,72039,38,0,2,1036,23,2032,38,US-ND,2020-09-26 00:07:40,US
2020-05-31,NE,13905,87237,,,,,,,,,D,2020-05-30 18:45:00,bffbfc866abf0d258045cc8f26b3dc60b1e9d2df,2020-05-30T18:45:00Z,170,,101142,101142,101142,31,0,0,1883,251,2134,31,US-NE,2020-09-26 00:07:40,US
2020-05-31,NH,4545,65735,1208,107,449,,140,,,2940,B,2020-05-30 09:00:00,9befdcd53860f6cafe67b45f859b50c175efa0e8,2020-05-30T09:00:00Z,242,449,71488,79859,70280,33,4,9,1267,53,2732,33,US-NH,2020-09-26 00:07:40,US
2020-05-31,NJ,160445,585700,,2497,17197,522,,378,,26560,A+,2020-05-31 13:00:00,4d39360174be4509b2937cdda0bf430747a88150,2020-05-31T13:00:00Z,13421,17197,746145,746145,746145,34,67,76,0,837,837,34,US-NJ,2020-09-26 00:07:40,US
2020-05-31,NM,7624,186823,,189,1317,,,,,2835,C,2020-05-30 20:05:00,8e02ac8a5c37351860eb5114df6e2c0397ace436,2020-05-30T20:05:00Z,351,1317,194447,194447,194447,35,7,0,6055,131,6186,35,US-NM,2020-09-26 00:07:40,US
2020-05-31,NV,8593,133967,,336,,71,,41,,428,A+,2020-05-31 11:30:00,50eeeaf8efe2e1f18ef5d830d9626b85d3a7d2f6,2020-05-31T11:30:00Z,444,,142560,142560,142560,32,5,0,3930,98,4028,32,US-NV,2020-09-26 00:07:40,US
2020-05-31,NY,370770,1693055,,3436,89590,1050,,791,,65934,A,2020-05-31 00:00:00,961e037af170763490a69dbda4f298370303ca1f,2020-05-31T00:00:00Z,23905,89590,2063825,2063825,2063825,36,57,190,57334,1110,58444,36,US-NY,2020-09-26 00:07:40,US
2020-05-31,OH,35513,355395,,779,6049,310,1556,213,,,B,2020-05-31 14:00:00,f34609870c27daf49bab8b3de92822569a5aa960,2020-05-31T14:00:00Z,2155,6049,390908,390908,390908,39,6,38,8482,479,8961,39,US-OH,2020-09-26 00:07:40,US
2020-05-31,OK,6506,186700,,154,985,65,,,,5492,A+,2020-05-31 00:00:00,3d7d2f96e5c1950ec7ba2fa81cdbb387c0bc70f3,2020-05-31T00:00:00Z,334,985,193206,193206,193206,40,0,3,0,88,88,40,US-OK,2020-09-26 00:07:40,US
2020-05-31,OR,4243,124958,,117,786,33,,17,,2152,A+,2020-05-31 03:01:00,b5f8d05d6790b4d74289b392d21a49cab0cd4e90,2020-05-31T03:01:00Z,153,786,129201,129201,129201,41,0,8,2348,58,2406,41,US-OR,2020-09-26 00:07:40,US
2020-05-31,PA,72546,383111,,1352,,,,296,,48190,A,2020-05-31 12:00:00,f96cdd4285bc7ceef5034db40250adb0a0847a2a,2020-05-31T12:00:00Z,5555,,455657,455657,455657,42,18,0,7370,515,7885,95,US-UM,2020-09-26 00:07:40,US
2020-05-31,PA,72546,383111,,1352,,,,296,,48190,A,2020-05-31 12:00:00,f96cdd4285bc7ceef5034db40250adb0a0847a2a,2020-05-31T12:00:00Z,5555,,455657,455657,455657,42,18,0,7370,515,7885,42,US-PA,2020-09-26 00:07:40,US
2020-05-31,PR,3776,60422,,99,,9,,1,,,B,2020-05-31 04:51:00,f62e28498122ce6fca77f275707aed7ffcf963f2,2020-05-31T04:51:00Z,136,,64198,64198,64198,72,3,0,0,58,58,72,US-PR,2020-09-26 00:07:40,US
2020-05-31,RI,14988,98790,,206,1701,46,,29,,1252,A+,2020-05-31 03:00:00,88d8492e27703d8ac0345580b9b84d37765582dd,2020-05-31T03:00:00Z,718,1701,113778,163648,113778,44,7,19,850,76,4123,44,US-RI,2020-09-26 00:07:40,US
2020-05-31,SC,11861,188355,,402,1634,,,,,6459,A,2020-05-31 16:00:00,31d18b3bc812505f0f06a1ab3059ff052d23c648,2020-05-31T16:00:00Z,494,1634,200216,200216,200216,45,7,0,10230,467,10697,45,US-SC,2020-09-26 00:07:40,US
2020-05-31,SD,4993,39135,,86,432,,,,,3837,B,2020-05-30 18:00:00,c7de6897587772b995854375e47c7a207b0f08a8,2020-05-30T18:00:00Z,62,432,44128,44128,44128,46,0,5,1157,33,1190,46,US-SD,2020-09-26 00:07:40,US
2020-05-31,TN,23006,412971,,463,1750,,,,,15300,B,2020-05-30 15:00:00,d51f14bc7bc4b2d33000f44b1ad77830016f8aae,2020-05-30T15:00:00Z,364,1750,435977,435977,435977,47,0,18,8491,440,8931,47,US-TN,2020-09-26 00:07:40,US
2020-05-31,TX,64287,887578,,1684,,,,,,42423,B,2020-05-31 16:30:00,b4e62aeb53e7934e06900ddf5ec9ed3094e6b7b2,2020-05-31T16:30:00Z,1672,,951865,951865,951865,48,46,0,21399,1949,23348,48,US-TX,2020-09-26 00:07:40,US
2020-05-31,UT,9797,204117,,142,775,,242,,102,6137,B,2020-05-31 15:00:00,526bb22cc55a6846113884f4f38d32cfaf3140e2,2020-05-31T15:00:00Z,113,775,213914,213914,213914,49,1,12,3545,264,3809,49,US-UT,2020-09-26 00:07:40,US
2020-05-31,VA,44607,270784,500,1458,7326,371,,196,,5868,A+,2020-05-30 17:00:00,cb4eab6db20372e779ebb45947282b5f323cf705,2020-05-30T17:00:00Z,1375,7326,315891,353839,315391,51,5,110,8883,996,9839,51,US-VA,2020-09-26 00:07:40,US
2020-05-31,VI,69,1633,19,,,,,,,61,C,2020-05-31 06:19:00,69259194d6984b3e0e3908d8faf3762b139329f9,2020-05-31T06:19:00Z,6,,1721,1702,1702,78,0,0,0,0,0,78,US-VI,2020-09-26 00:07:40,US
2020-05-31,VT,981,32989,,18,,,,,,873,B,2020-05-31 00:00:00,ee9d837644c197974f632fad21c007da4ffa5e84,2020-05-31T00:00:00Z,55,,33970,33970,33970,50,0,0,1299,4,1303,50,US-VT,2020-09-26 00:07:40,US
2020-05-31,WA,22878,361004,,266,3480,,,67,,,B,2020-05-31 02:59:00,30e31fc6339ad5e7828df715b00720b8cc70e46c,2020-05-31T02:59:00Z,1118,3480,383882,383882,383882,53,7,25,2822,100,2922,53,US-WA,2020-09-26 00:07:40,US
2020-05-31,WI,20564,250103,211,414,2583,133,585,,,11646,A+,2020-05-31 16:00:00,c359ed6bfbc47b4be32dc8278ddf06b0671f911f,2020-05-31T16:00:00Z,592,2583,270878,270667,270667,55,4,20,7195,182,7377,79,US-UM,2020-09-26 00:07:40,US
2020-05-31,WI,20564,250103,211,414,2583,133,585,,,11646,A+,2020-05-31 16:00:00,c359ed6bfbc47b4be32dc8278ddf06b0671f911f,2020-05-31T16:00:00Z,592,2583,270878,270667,270667,55,4,20,7195,182,7377,55,US-WI,2020-09-26 00:07:40,US
2020-05-31,WV,2010,95612,,33,,14,,8,,1303,B,2020-05-31 17:00:00,6d36b86261e977343dcb75158467bb09715a3b37,2020-05-31T17:00:00Z,75,,97622,97622,97622,54,0,0,1696,36,1732,54,US-WV,2020-09-26 00:07:40,US
2020-05-31,WY,903,23490,,13,85,,,,,658,C,2020-05-31 00:00:00,5fb4aa1991647a4773e1dc0e8023057ffe9f8eb8,2020-05-31T00:00:00Z,16,85,24393,24393,24393,56,0,0,305,5,310,56,US-WY,2020-09-26 00:07:40,US
2020-05-30,AK,434,51261,,14,,,,2,,368,A,2020-05-30 00:00:00,0a116049b57050958f3d5058697b1cc71c7e7af2,2020-05-30T00:00:00Z,10,,51695,51695,51695,2,0,0,2252,4,2256,2,US-AK,2020-09-26 00:07:40,US
2020-05-30,AL,17359,194842,,536,1826,,583,,349,9355,B,2020-05-30 00:00:00,78f560b04b64fc97d54245caf66a2d666d313e1f,2020-05-30T00:00:00Z,618,1826,212201,212201,212201,1,13,26,2782,536,3318,1,US-AL,2020-09-26 00:07:40,US
2020-05-30,AR,7013,119484,,104,702,,,26,123,5166,A,2020-05-30 15:13:00,87d3b66f24cbbe2f9e660962e9a8cb33a771ff60,2020-05-30T15:13:00Z,133,702,126497,126497,126497,5,8,35,6254,475,6729,5,US-AR,2020-09-26 00:07:40,US
2020-05-30,AS,0,174,,,,,,,,,C,2020-05-29 00:00:00,6498f6d473b13505da4f2bc67ad8ec359d20ca23,2020-05-29T00:00:00Z,0,,174,174,174,60,0,0,0,0,0,60,US-AS,2020-09-26 00:07:40,US
2020-05-30,AZ,19255,197792,,975,3334,386,,241,,4657,A+,2020-05-30 00:00:00,2d65576c80a414e7ec44f1cbc136d0c508888809,2020-05-30T00:00:00Z,903,3334,217047,217047,217047,4,18,53,6444,790,7234,4,US-AZ,2020-09-26 00:07:40,US
2020-05-30,CA,106878,1781717,,4215,,1273,,,,,B,2020-05-30 00:00:00,ec6a4f450ba3bbb2e80ab0f6a4f00590399714e6,2020-05-30T00:00:00Z,4156,,1888595,1888595,1888595,6,88,0,50125,2992,53117,6,US-CA,2020-09-26 00:07:40,US
2020-05-30,CO,25613,150128,,421,4307,,,,,3859,A,2020-05-30 00:00:00,ca52adac6a752295dc3359564fbcd88a68b9bbe6,2020-05-30T00:00:00Z,1181,4307,175741,199785,175741,8,13,53,6290,492,7915,8,US-CO,2020-09-26 00:07:40,US
2020-05-30,CT,42022,204913,,533,12538,,,,,7127,B,2020-05-29 20:30:00,eec7cce8262aa922c31f80847709bf901707c8d2,2020-05-29T20:30:00Z,3912,12538,246935,246935,246935,9,44,0,5282,260,5542,9,US-CT,2020-09-26 00:07:40,US
2020-05-30,DC,8717,36912,,317,,109,,66,,1100,A+,2020-05-29 00:00:00,eda4e09ac88d5b77de716ae1422073a700faafca,2020-05-29T00:00:00Z,462,,45629,45629,45629,11,2,0,1592,179,1771,11,US-DC,2020-09-26 00:07:40,US
2020-05-30,DE,9422,49907,,174,,,,,,5205,A,2020-05-29 18:00:00,ace78400ee2e4c7028ffdf5acb0b73f534671b0f,2020-05-29T18:00:00Z,466,,59329,59329,59329,10,3,0,1610,186,1796,10,US-DE,2020-09-26 00:07:40,US
2020-05-30,FL,55424,939544,0,,10375,,,,,,A,2020-05-30 11:24:00,d602875baa5af07709905d14bf4e006cad983b78,2020-05-30T11:24:00Z,2530,10375,994968,994968,994968,12,35,132,10802,927,11729,12,US-FL,2020-09-26 00:07:40,US
2020-05-30,GA,46286,408552,,850,7921,,1790,,,,A,2020-05-30 13:00:00,74c34aba8185e3fd8e9d33c9c822192a56099c3b,2020-05-30T13:00:00Z,2003,7921,454838,454838,454838,13,29,69,3951,616,4567,13,US-GA,2020-09-26 00:07:40,US
2020-05-30,GU,173,5929,,,,,,,,144,C,2020-05-30 03:05:00,3c944a556c0fd5d9f4400027d801e5ee3b386826,2020-05-30T03:05:00Z,5,,6102,6102,6102,66,0,0,6,1,7,66,US-GU,2020-09-26 00:07:40,US
2020-05-30,HI,649,53365,,,83,,,,,605,D,2020-05-29 18:00:00,64c5743156aa2327eeb3144893375802a21752e5,2020-05-29T18:00:00Z,17,83,54014,54014,54014,15,0,0,1188,2,1190,84,US-UM,2020-09-26 00:07:40,US
2020-05-30,HI,649,53365,,,83,,,,,605,D,2020-05-29 18:00:00,64c5743156aa2327eeb3144893375802a21752e5,2020-05-29T18:00:00Z,17,83,54014,54014,54014,15,0,0,1188,2,1190,15,US-HI,2020-09-26 00:07:40,US
2020-05-30,IA,19244,131179,,368,,118,,69,,11019,A+,2020-05-30 00:00:00,0b18841d6fd15adc0f21dab0142bb6550fc4d367,2020-05-30T00:00:00Z,531,,150423,150423,150423,19,9,0,2785,318,3103,19,US-IA,2020-09-26 00:07:40,US
2020-05-30,ID,2803,42621,,30,240,,96,,,2225,A,2020-05-29 19:00:00,898222804f17036c5fc179d7a5014c98c384b526,2020-05-29T19:00:00Z,82,240,45424,45172,45424,16,0,2,629,34,661,16,US-ID,2020-09-26 00:07:40,US
2020-05-30,IL,118917,758188,,3336,,925,,661,,,A,2020-05-30 00:00:00,58dfc782b0a01876b64a15117b16731a50cbdf0f,2020-05-30T00:00:00Z,5330,,877105,877105,877105,17,60,0,23881,1462,25343,17,US-IL,2020-09-26 00:07:40,US
2020-05-30,IN,34211,222184,,1149,5285,412,1166,161,,,A+,2020-05-29 23:59:00,b00e15ad6cb61d9492685c70c44bf4d15c055c5f,2020-05-29T23:59:00Z,2125,5285,256395,256395,256395,18,15,0,7029,653,7682,18,US-IN,2020-09-26 00:07:40,US
2020-05-30,KS,9719,85230,,,842,,284,,124,547,A,2020-05-29 10:00:00,55cbe4954ada49806562402b707abb4100abfebb,2020-05-29T10:00:00Z,208,842,94949,94949,94949,20,0,0,0,0,0,20,US-KS,2020-09-26 00:07:40,US
2020-05-30,KY,9464,198731,,499,2266,81,940,,,3231,A,2020-05-29 17:00:00,0fd1f982e64f31285fc069028181dee2d47ecec5,2020-05-29T17:00:00Z,418,2266,208195,208034,208195,21,9,86,-13359,280,-13084,21,US-KY,2020-09-26 00:07:40,US
2020-05-30,LA,39577,329242,,674,,,,84,,28700,B,2020-05-30 13:00:00,690121884aa4e2553a49db36ba7df1340aa6e7ce,2020-05-30T13:00:00Z,2785,,368819,368819,368819,22,19,0,13017,775,13792,22,US-LA,2020-09-26 00:07:40,US
2020-05-30,MA,96301,486218,,1904,9789,453,,,,78108,A,2020-05-30 10:00:00,f2348b07d4466565c58e33547b8b9e7a0f3662f0,2020-05-30T10:00:00Z,6768,9789,582519,744372,582519,25,50,64,9985,789,7555,25,US-MA,2020-09-26 00:07:40,US
2020-05-30,MD,52015,241931,,1239,8619,492,,,,3649,B,2020-05-30 00:00:00,f9fd546cb45d9f3297cb7a7ad1ac740dd5b061d5,2020-05-30T00:00:00Z,2562,8619,293946,293946,293946,24,24,140,8401,1027,9428,24,US-MD,2020-09-26 00:07:40,US
